"","ID","step","angle","X","time","lon","lat","tagtype","schedule","sex","age","altitude","migstage","t","date","m.state","m.year","ID2","year","x","y","min.step","Ordinal","residency.length","unique.site","residency.time","ID.site","states1"
"5260","AL-2022-19-2022",0.4,1.00503688740986,5365,"2022-04-20 10:00:00",-72.7366257,46.161499,"?g-",NA,"m","ad",NA,NA,"11:00","2022-04-20","AL",2022,"AL-2022-19","2022",-72.7366257,46.161499,0,110,21,9,1,"AL-2022-19-9-110",3
"5261","AL-2022-19-2022",1.79,2.30672624168828,5366,"2022-04-22 14:00:00",-72.7392883,46.1584244,"?g-",NA,"m","ad",NA,NA,"15:00","2022-04-22","AL",2022,"AL-2022-19","2022",-72.7392883,46.1584244,0,112,23,9,1,"AL-2022-19-9-112",3
"5262","AL-2022-19-2022",0.02,0.853838250601341,5367,"2022-04-24 10:00:00",-72.7166061,46.1615219,"?g-",NA,"m","ad",NA,NA,"11:00","2022-04-24","AL",2022,"AL-2022-19","2022",-72.7166061,46.1615219,0,114,25,9,1,"AL-2022-19-9-114",3
"5263","AL-2022-19-2022",0.03,1.0262785915535,5368,"2022-04-26 14:00:00",-72.7164764,46.1616783,"?g-",NA,"m","ad",NA,NA,"15:00","2022-04-26","AL",2022,"AL-2022-19","2022",-72.7164764,46.1616783,0,116,27,9,1,"AL-2022-19-9-116",3
"5264","AL-2022-19-2022",0.02,-2.07430713837169,5369,"2022-04-28 10:00:00",-72.7166367,46.1618805,"?g-",NA,"m","ad",NA,NA,"11:00","2022-04-28","AL",2022,"AL-2022-19","2022",-72.7166367,46.1618805,0,118,29,9,1,"AL-2022-19-9-118",3
"5265","AL-2022-19-2022",0.02,-1.57079829572271,5370,"2022-04-30 14:00:00",-72.7163239,46.1618805,"?g-",NA,"m","ad",NA,NA,"15:00","2022-04-30","AL",2022,"AL-2022-19","2022",-72.7163239,46.1618805,0,120,31,9,1,"AL-2022-19-9-120",3
"5266","AL-2022-19-2022",0.02,-1.57079762283454,5371,"2022-05-02 10:00:00",-72.7163239,46.1617279,"?g-",NA,"m","ad",NA,NA,"11:00","2022-05-02","AL",2022,"AL-2022-19","2022",-72.7163239,46.1617279,0,122,33,9,1,"AL-2022-19-9-122",3
"5267","AL-2022-19-2022",0.17,2.42860906123063,5372,"2022-05-04 14:00:00",-72.7165298,46.1617279,"?g-",NA,"m","ad",NA,NA,"15:00","2022-05-04","AL",2022,"AL-2022-19","2022",-72.7165298,46.1617279,0,124,35,9,1,"AL-2022-19-9-124",3
"5268","AL-2022-19-2022",0.03,-1.34080745021021,5373,"2022-05-06 10:00:00",-72.7148666,46.1607285,"?g-",NA,"m","ad",NA,NA,"11:00","2022-05-06","AL",2022,"AL-2022-19","2022",-72.7148666,46.1607285,0,126,37,9,1,"AL-2022-19-9-126",3
"5269","AL-2022-19-2022",0.07,2.25918783892278,5374,"2022-05-08 14:00:00",-72.7150192,46.1605263,"?g-",NA,"m","ad",NA,NA,"15:00","2022-05-08","AL",2022,"AL-2022-19","2022",-72.7150192,46.1605263,0,128,39,9,1,"AL-2022-19-9-128",3
"5270","AL-2022-19-2022",0.04,-2.65618022829066,5375,"2022-05-12 14:00:00",-72.7141495,46.1606522,"?g-",NA,"m","ad",NA,NA,"15:00","2022-05-12","AL",2022,"AL-2022-19","2022",-72.7141495,46.1606522,0,132,43,9,1,"AL-2022-19-9-132",3
"5271","AL-2022-19-2022",0.07,-0.69081339983079,5376,"2022-05-14 10:00:00",-72.7145081,46.1604462,"?g-",NA,"m","ad",NA,NA,"11:00","2022-05-14","AL",2022,"AL-2022-19","2022",-72.7145081,46.1604462,0,134,45,9,1,"AL-2022-19-9-134",3
"5272","AL-2022-19-2022",0.02,2.24503116698178,5377,"2022-05-16 14:00:00",-72.7153778,46.1604462,"?g-",NA,"m","ad",NA,NA,"15:00","2022-05-16","AL",2022,"AL-2022-19","2022",-72.7153778,46.1604462,0,136,47,9,1,"AL-2022-19-9-136",3
"5273","AL-2022-19-2022",0.02,-2.37026569497155,5378,"2022-05-18 10:00:00",-72.7152023,46.1602936,"?g-",NA,"m","ad",NA,NA,"11:00","2022-05-18","AL",2022,"AL-2022-19","2022",-72.7152023,46.1602936,0,138,49,9,1,"AL-2022-19-9-138",3
"5274","AL-2022-19-2022",1.98,0.25942340677667,5379,"2022-05-20 14:00:00",-72.7155075,46.1603203,"?g-",NA,"m","ad",NA,NA,"15:00","2022-05-20","AL",2022,"AL-2022-19","2022",-72.7155075,46.1603203,0,140,51,9,1,"AL-2022-19-9-140",3
"5275","AL-2022-19-2022",0.14,-2.9419419190552,5380,"2022-06-03 11:00:00",-72.7408524,46.1579399,"?g-",NA,"m","ad",NA,NA,"12:00","2022-06-03","AL",2022,"AL-2022-19","2022",-72.7408524,46.1579399,0,154,65,9,1,"AL-2022-19-9-154",3
"5276","AL-2022-19-2022",NA,NA,5381,"2022-06-10 11:00:00",-72.7391586,46.1583481,"?g-",NA,"m","ad",NA,NA,"12:00","2022-06-10","AL",2022,"AL-2022-19","2022",-72.7391586,46.1583481,NA,161,72,9,1,"AL-2022-19-9-161",3
"5277","AL-2022-20-2022",265.65,NA,5382,"2022-02-13 12:00:00",-87.1843948,32.109787,"?g-",NA,"m","juv",NA,NA,"12:00","2022-02-13","AL",2022,"AL-2022-20","2022",-87.1843948,32.109787,1,44,1,1,1,"AL-2022-20-1-44",1
"5278","AL-2022-20-2022",0.01,1.62285445786452,5383,"2022-02-17 14:00:00",-87.7346191,34.4599419,"?g-",NA,"m","juv",NA,NA,"14:00","2022-02-17","AL",2022,"AL-2022-20","2022",-87.7346191,34.4599419,0,48,5,1,1,"AL-2022-20-1-48",1
"5279","AL-2022-20-2022",0.02,2.10951547511359,5384,"2022-02-19 10:00:00",-87.7347488,34.4599152,"?g-",NA,"m","juv",NA,NA,"10:00","2022-02-19","AL",2022,"AL-2022-20","2022",-87.7347488,34.4599152,0,50,7,1,1,"AL-2022-20-1-50",1
"5280","AL-2022-20-2022",0.01,1.6864061729045,5385,"2022-02-21 14:00:00",-87.7345657,34.4597626,"?g-",NA,"m","juv",NA,NA,"14:00","2022-02-21","AL",2022,"AL-2022-20","2022",-87.7345657,34.4597626,0,52,9,1,1,"AL-2022-20-1-52",1
"5281","AL-2022-20-2022",0.02,-2.46872195991734,5386,"2022-02-23 10:00:00",-87.7344666,34.4598656,"?g-",NA,"m","juv",NA,NA,"10:00","2022-02-23","AL",2022,"AL-2022-20","2022",-87.7344666,34.4598656,0,54,11,1,1,"AL-2022-20-1-54",1
"5282","AL-2022-20-2022",0.03,-2.97770541723832,5387,"2022-02-25 14:00:00",-87.7344666,34.459713,"?g-",NA,"m","juv",NA,NA,"14:00","2022-02-25","AL",2022,"AL-2022-20","2022",-87.7344666,34.459713,0,56,13,1,1,"AL-2022-20-1-56",1
"5283","AL-2022-20-2022",422.01,-0.481075476277696,5388,"2022-02-27 10:00:00",-87.7345123,34.4599419,"?g-",NA,"m","juv",NA,NA,"10:00","2022-02-27","AL",2022,"AL-2022-20","2022",-87.7345123,34.4599419,1,58,1,2,1,"AL-2022-20-2-58",2
"5284","AL-2022-20-2022",193.59,-0.396213899919765,5389,"2022-03-01 14:00:00",-86.2355804,38.0642433,"?g-",NA,"m","juv",NA,NA,"14:00","2022-03-01","AL",2022,"AL-2022-20","2022",-86.2355804,38.0642433,1,60,1,3,1,"AL-2022-20-3-60",2
"5285","AL-2022-20-2022",27.34,-1.42284206610518,5390,"2022-03-03 10:00:00",-84.7654495,39.3737335,"?g-",NA,"m","juv",NA,NA,"10:00","2022-03-03","AL",2022,"AL-2022-20","2022",-84.7654495,39.3737335,1,62,1,4,1,"AL-2022-20-4-62",2
"5286","AL-2022-20-2022",211.78,1.35325912113996,5391,"2022-03-05 14:00:00",-84.4980621,39.2414856,"?g-",NA,"m","juv",NA,NA,"14:00","2022-03-05","AL",2022,"AL-2022-20","2022",-84.4980621,39.2414856,1,64,1,5,1,"AL-2022-20-5-64",2
"5287","AL-2022-20-2022",0.04,0.880057563628183,5392,"2022-03-07 10:00:00",-82.7336349,40.5802383,"?g-",NA,"m","juv",NA,NA,"10:00","2022-03-07","AL",2022,"AL-2022-20","2022",-82.7336349,40.5802383,0,66,3,5,1,"AL-2022-20-5-66",2
"5288","AL-2022-20-2022",1.66,-1.33219483185775,5393,"2022-03-09 14:00:00",-82.7336807,40.5805969,"?g-",NA,"m","juv",NA,NA,"14:00","2022-03-09","AL",2022,"AL-2022-20","2022",-82.7336807,40.5805969,0,68,5,5,1,"AL-2022-20-5-68",2
"5289","AL-2022-20-2022",1.66,-3.1315442093935,5394,"2022-03-11 10:00:00",-82.7152023,40.5855103,"?g-",NA,"m","juv",NA,NA,"10:00","2022-03-11","AL",2022,"AL-2022-20","2022",-82.7152023,40.5855103,0,70,7,5,1,"AL-2022-20-5-70",2
"5290","AL-2022-20-2022",106.51,-2.42109181409964,5395,"2022-03-13 14:00:00",-82.7336578,40.5804405,"?g-",NA,"m","juv",NA,NA,"15:00","2022-03-13","AL",2022,"AL-2022-20","2022",-82.7336578,40.5804405,1,72,1,6,1,"AL-2022-20-6-72",2
"5291","AL-2022-20-2022",1.29,1.15801673225589,5396,"2022-03-15 10:00:00",-82.1177979,41.4183311,"?g-",NA,"m","juv",NA,NA,"11:00","2022-03-15","AL",2022,"AL-2022-20","2022",-82.1177979,41.4183311,0,74,3,6,1,"AL-2022-20-6-74",2
"5292","AL-2022-20-2022",0.03,2.17302288601894,5397,"2022-03-17 14:00:00",-82.1271973,41.4275703,"?g-",NA,"m","juv",NA,NA,"15:00","2022-03-17","AL",2022,"AL-2022-20","2022",-82.1271973,41.4275703,0,76,5,6,1,"AL-2022-20-6-76",2
"5293","AL-2022-20-2022",0.01,2.82997648410268,5398,"2022-03-19 10:00:00",-82.1272964,41.4273415,"?g-",NA,"m","juv",NA,NA,"11:00","2022-03-19","AL",2022,"AL-2022-20","2022",-82.1272964,41.4273415,0,78,7,6,1,"AL-2022-20-6-78",2
"5294","AL-2022-20-2022",0,-1.80310329203132,5399,"2022-03-21 14:00:00",-82.1271973,41.4274445,"?g-",NA,"m","juv",NA,NA,"15:00","2022-03-21","AL",2022,"AL-2022-20","2022",-82.1271973,41.4274445,0,80,9,6,1,"AL-2022-20-6-80",2
"5295","AL-2022-20-2022",0.01,-2.7177568169866,5400,"2022-03-23 10:00:00",-82.1271667,41.4274178,"?g-",NA,"m","juv",NA,NA,"11:00","2022-03-23","AL",2022,"AL-2022-20","2022",-82.1271667,41.4274178,0,82,11,6,1,"AL-2022-20-6-82",2
"5296","AL-2022-20-2022",0.07,0.435208380416962,5401,"2022-03-25 14:00:00",-82.127243,41.4274445,"?g-",NA,"m","juv",NA,NA,"15:00","2022-03-25","AL",2022,"AL-2022-20","2022",-82.127243,41.4274445,0,84,13,6,1,"AL-2022-20-6-84",2
"5297","AL-2022-20-2022",0.02,2.20421152327021,5402,"2022-03-27 10:00:00",-82.1281128,41.4274445,"?g-",NA,"m","juv",NA,NA,"11:00","2022-03-27","AL",2022,"AL-2022-20","2022",-82.1281128,41.4274445,0,86,15,6,1,"AL-2022-20-6-86",2
"5298","AL-2022-20-2022",0.02,-2.47119590172481,5403,"2022-03-29 14:00:00",-82.1279602,41.4272881,"?g-",NA,"m","juv",NA,NA,"15:00","2022-03-29","AL",2022,"AL-2022-20","2022",-82.1279602,41.4272881,0,88,17,6,1,"AL-2022-20-6-88",2
"5299","AL-2022-20-2022",0.01,1.83778572762217,5404,"2022-03-31 10:00:00",-82.1282196,41.4273415,"?g-",NA,"m","juv",NA,NA,"11:00","2022-03-31","AL",2022,"AL-2022-20","2022",-82.1282196,41.4273415,0,90,19,6,1,"AL-2022-20-6-90",2
"5300","AL-2022-20-2022",0.01,2.08870050725887,5405,"2022-04-02 14:00:00",-82.1282196,41.4272652,"?g-",NA,"m","juv",NA,NA,"15:00","2022-04-02","AL",2022,"AL-2022-20","2022",-82.1282196,41.4272652,0,92,21,6,1,"AL-2022-20-6-92",2
"5301","AL-2022-20-2022",0.01,-2.7338880585737,5406,"2022-04-04 10:00:00",-82.1281662,41.4272881,"?g-",NA,"m","juv",NA,NA,"11:00","2022-04-04","AL",2022,"AL-2022-20","2022",-82.1281662,41.4272881,0,94,23,6,1,"AL-2022-20-6-94",2
"5302","AL-2022-20-2022",0.02,-1.07225031798507,5407,"2022-04-06 14:00:00",-82.1282654,41.4271889,"?g-",NA,"m","juv",NA,NA,"15:00","2022-04-06","AL",2022,"AL-2022-20","2022",-82.1282654,41.4271889,0,96,25,6,1,"AL-2022-20-6-96",2
"5303","AL-2022-20-2022",739.82,-2.57578712890239,5408,"2022-04-08 10:00:00",-82.1284714,41.4272118,"?g-",NA,"m","juv",NA,NA,"11:00","2022-04-08","AL",2022,"AL-2022-20","2022",-82.1284714,41.4272118,1,98,1,7,1,"AL-2022-20-7-98",2
"5304","AL-2022-20-2022",0.07,-0.0342287695200002,5409,"2022-04-22 14:00:00",-73.7145462,43.8369904,"?g-",NA,"m","juv",NA,NA,"15:00","2022-04-22","AL",2022,"AL-2022-20","2022",-73.7145462,43.8369904,0,112,15,7,1,"AL-2022-20-7-112",3
"5305","AL-2022-20-2022",0.1,-2.61557007207514,5410,"2022-04-24 10:00:00",-73.7137527,43.8372231,"?g-",NA,"m","juv",NA,NA,"11:00","2022-04-24","AL",2022,"AL-2022-20","2022",-73.7137527,43.8372231,0,114,17,7,1,"AL-2022-20-7-114",3
"5306","AL-2022-20-2022",0.24,-3.01104042210179,5411,"2022-04-26 14:00:00",-73.7144928,43.8365326,"?g-",NA,"m","juv",NA,NA,"15:00","2022-04-26","AL",2022,"AL-2022-20","2022",-73.7144928,43.8365326,0,116,19,7,1,"AL-2022-20-7-116",3
"5307","AL-2022-20-2022",0.24,2.9694206588363,5412,"2022-04-28 10:00:00",-73.7129822,43.8384018,"?g-",NA,"m","juv",NA,NA,"11:00","2022-04-28","AL",2022,"AL-2022-20","2022",-73.7129822,43.8384018,0,118,21,7,1,"AL-2022-20-7-118",3
"5308","AL-2022-20-2022",0.09,-2.13463803216018,5413,"2022-05-02 10:00:00",-73.7149277,43.8367348,"?g-",NA,"m","juv",NA,NA,"11:00","2022-05-02","AL",2022,"AL-2022-20","2022",-73.7149277,43.8367348,0,122,25,7,1,"AL-2022-20-7-122",3
"5309","AL-2022-20-2022",0.08,-2.9698322576768,5414,"2022-05-04 14:00:00",-73.7152634,43.8375053,"?g-",NA,"m","juv",NA,NA,"15:00","2022-05-04","AL",2022,"AL-2022-20","2022",-73.7152634,43.8375053,0,124,27,7,1,"AL-2022-20-7-124",3
"5310","AL-2022-20-2022",0.06,-1.94555568948973,5415,"2022-05-12 14:00:00",-73.7148056,43.8368645,"?g-",NA,"m","juv",NA,NA,"15:00","2022-05-12","AL",2022,"AL-2022-20","2022",-73.7148056,43.8368645,0,132,35,7,1,"AL-2022-20-7-132",3
"5311","AL-2022-20-2022",0.36,2.81511614923231,5416,"2022-05-14 10:00:00",-73.7155228,43.8368111,"?g-",NA,"m","juv",NA,NA,"11:00","2022-05-14","AL",2022,"AL-2022-20","2022",-73.7155228,43.8368111,0,134,37,7,1,"AL-2022-20-7-134",3
"5312","AL-2022-20-2022",0.03,2.03153371572188,5417,"2022-05-16 14:00:00",-73.7111969,43.8360977,"?g-",NA,"m","juv",NA,NA,"15:00","2022-05-16","AL",2022,"AL-2022-20","2022",-73.7111969,43.8360977,0,136,39,7,1,"AL-2022-20-7-136",3
"5313","AL-2022-20-2022",0.31,-1.00487345353639,5418,"2022-05-18 10:00:00",-73.7112732,43.8363266,"?g-",NA,"m","juv",NA,NA,"11:00","2022-05-18","AL",2022,"AL-2022-20","2022",-73.7112732,43.8363266,0,138,41,7,1,"AL-2022-20-7-138",3
"5314","AL-2022-20-2022",0.19,2.98601453125759,5419,"2022-06-03 11:00:00",-73.7086105,43.8383217,"?g-",NA,"m","juv",NA,NA,"12:00","2022-06-03","AL",2022,"AL-2022-20","2022",-73.7086105,43.8383217,0,154,57,7,1,"AL-2022-20-7-154",3
"5315","AL-2022-20-2022",NA,NA,5420,"2022-06-10 11:00:00",-73.7104797,43.8372993,"?g-",NA,"m","juv",NA,NA,"12:00","2022-06-10","AL",2022,"AL-2022-20","2022",-73.7104797,43.8372993,NA,161,64,7,1,"AL-2022-20-7-161",3
"5316","AL-2022-21-2022",0.01,NA,5421,"2022-02-13 12:00:00",-87.2007523,32.0956535,"?g-",NA,"m","ad",NA,NA,"12:00","2022-02-13","AL",2022,"AL-2022-21","2022",-87.2007523,32.0956535,0,44,1,1,1,"AL-2022-21-1-44",1
"5317","AL-2022-21-2022",0.01,2.33416709186305,5422,"2022-02-15 10:00:00",-87.2005997,32.0956802,"?g-",NA,"m","ad",NA,NA,"10:00","2022-02-15","AL",2022,"AL-2022-21","2022",-87.2005997,32.0956802,0,46,3,1,1,"AL-2022-21-1-46",1
"5318","AL-2022-21-2022",0.09,-2.53687930266544,5423,"2022-02-19 10:00:00",-87.2007294,32.0957565,"?g-",NA,"m","ad",NA,NA,"10:00","2022-02-19","AL",2022,"AL-2022-21","2022",-87.2007294,32.0957565,0,50,7,1,1,"AL-2022-21-1-50",1
"5319","AL-2022-21-2022",334.44,1.19779741563276,5424,"2022-02-21 14:00:00",-87.1997604,32.0957565,"?g-",NA,"m","ad",NA,NA,"14:00","2022-02-21","AL",2022,"AL-2022-21","2022",-87.1997604,32.0957565,1,52,1,2,1,"AL-2022-21-2-52",2
"5320","AL-2022-21-2022",6.73,1.46545242507804,5425,"2022-02-23 10:00:00",-85.86689,34.8968048,"?g-",NA,"m","ad",NA,NA,"10:00","2022-02-23","AL",2022,"AL-2022-21","2022",-85.86689,34.8968048,0,54,3,2,1,"AL-2022-21-2-54",2
"5321","AL-2022-21-2022",539.9,-1.5752797016467,5426,"2022-02-25 14:00:00",-85.9322739,34.9247093,"?g-",NA,"m","ad",NA,NA,"14:00","2022-02-25","AL",2022,"AL-2022-21","2022",-85.9322739,34.9247093,1,56,1,3,1,"AL-2022-21-3-56",2
"5322","AL-2022-21-2022",0.83,-1.73709230263881,5427,"2022-03-01 14:00:00",-83.032692,39.199604,"?g-",NA,"m","ad",NA,NA,"14:00","2022-03-01","AL",2022,"AL-2022-21","2022",-83.032692,39.199604,0,60,5,3,1,"AL-2022-21-3-60",2
"5323","AL-2022-21-2022",0.06,-1.36571276500878,5428,"2022-03-05 14:00:00",-83.0250626,39.1950989,"?g-",NA,"m","ad",NA,NA,"14:00","2022-03-05","AL",2022,"AL-2022-21","2022",-83.0250626,39.1950989,0,64,9,3,1,"AL-2022-21-3-64",2
"5324","AL-2022-21-2022",357.84,2.1152878770488,5429,"2022-03-09 14:00:00",-83.0253448,39.1946373,"?g-",NA,"m","ad",NA,NA,"14:00","2022-03-09","AL",2022,"AL-2022-21","2022",-83.0253448,39.1946373,1,68,1,4,1,"AL-2022-21-4-68",2
"5325","AL-2022-21-2022",0.81,2.71816389676335,5430,"2022-03-13 14:00:00",-78.8879242,39.4445457,"?g-",NA,"m","ad",NA,NA,"15:00","2022-03-13","AL",2022,"AL-2022-21","2022",-78.8879242,39.4445457,0,72,5,4,1,"AL-2022-21-4-72",2
"5326","AL-2022-21-2022",669.4,-1.74968301233507,5431,"2022-03-15 10:00:00",-78.8968048,39.4468498,"?g-",NA,"m","ad",NA,NA,"11:00","2022-03-15","AL",2022,"AL-2022-21","2022",-78.8968048,39.4468498,1,74,1,5,1,"AL-2022-21-5-74",2
"5327","AL-2022-21-2022",0.16,2.52010417906055,5432,"2022-03-19 10:00:00",-74.840538,44.6626434,"?g-",NA,"m","ad",NA,NA,"11:00","2022-03-19","AL",2022,"AL-2022-21","2022",-74.840538,44.6626434,0,78,5,5,1,"AL-2022-21-5-78",3
"5328","AL-2022-21-2022",0.01,2.17089195060522,5433,"2022-03-21 14:00:00",-74.8423309,44.6620293,"?g-",NA,"m","ad",NA,NA,"15:00","2022-03-21","AL",2022,"AL-2022-21","2022",-74.8423309,44.6620293,0,80,7,5,1,"AL-2022-21-5-80",3
"5329","AL-2022-21-2022",0.01,-2.41109510930957,5434,"2022-03-23 10:00:00",-74.8422012,44.6619759,"?g-",NA,"m","ad",NA,NA,"11:00","2022-03-23","AL",2022,"AL-2022-21","2022",-74.8422012,44.6619759,0,82,9,5,1,"AL-2022-21-5-82",3
"5330","AL-2022-21-2022",0.01,2.24497640151506,5435,"2022-03-25 14:00:00",-74.8423538,44.661953,"?g-",NA,"m","ad",NA,NA,"15:00","2022-03-25","AL",2022,"AL-2022-21","2022",-74.8423538,44.661953,0,84,11,5,1,"AL-2022-21-5-84",3
"5331","AL-2022-21-2022",0,0.689369699847013,5436,"2022-03-27 10:00:00",-74.8422241,44.6618767,"?g-",NA,"m","ad",NA,NA,"11:00","2022-03-27","AL",2022,"AL-2022-21","2022",-74.8422241,44.6618767,0,86,13,5,1,"AL-2022-21-5-86",3
"5332","AL-2022-21-2022",0.22,3.07899705057782,5437,"2022-03-29 14:00:00",-74.8422012,44.6618767,"?g-",NA,"m","ad",NA,NA,"15:00","2022-03-29","AL",2022,"AL-2022-21","2022",-74.8422012,44.6618767,0,88,15,5,1,"AL-2022-21-5-88",3
"5333","AL-2022-21-2022",0.23,-3.13991054885107,5438,"2022-03-31 10:00:00",-74.8450165,44.6620026,"?g-",NA,"m","ad",NA,NA,"11:00","2022-03-31","AL",2022,"AL-2022-21","2022",-74.8450165,44.6620026,0,90,17,5,1,"AL-2022-21-5-90",3
"5334","AL-2022-21-2022",0.01,3.02167220844148,5439,"2022-04-02 14:00:00",-74.8421249,44.6618767,"?g-",NA,"m","ad",NA,NA,"15:00","2022-04-02","AL",2022,"AL-2022-21","2022",-74.8421249,44.6618767,0,92,19,5,1,"AL-2022-21-5-92",3
"5335","AL-2022-21-2022",0.02,2.37148802246659,5440,"2022-04-04 10:00:00",-74.8423004,44.6618996,"?g-",NA,"m","ad",NA,NA,"11:00","2022-04-04","AL",2022,"AL-2022-21","2022",-74.8423004,44.6618996,0,94,21,5,1,"AL-2022-21-5-94",3
"5336","AL-2022-21-2022",0.03,2.78545034859344,5441,"2022-04-06 14:00:00",-74.8421478,44.661747,"?g-",NA,"m","ad",NA,NA,"15:00","2022-04-06","AL",2022,"AL-2022-21","2022",-74.8421478,44.661747,0,96,23,5,1,"AL-2022-21-5-96",3
"5337","AL-2022-21-2022",0.01,-3.01823937079113,5442,"2022-04-08 10:00:00",-74.8422546,44.6620293,"?g-",NA,"m","ad",NA,NA,"11:00","2022-04-08","AL",2022,"AL-2022-21","2022",-74.8422546,44.6620293,0,98,25,5,1,"AL-2022-21-5-98",3
"5338","AL-2022-21-2022",0.01,-0.176056358679424,5443,"2022-04-10 14:00:00",-74.8422241,44.6619759,"?g-",NA,"m","ad",NA,NA,"15:00","2022-04-10","AL",2022,"AL-2022-21","2022",-74.8422241,44.6619759,0,100,27,5,1,"AL-2022-21-5-100",3
"5339","AL-2022-21-2022",0.02,-2.62051123593159,5444,"2022-04-12 10:00:00",-74.8422012,44.6618996,"?g-",NA,"m","ad",NA,NA,"11:00","2022-04-12","AL",2022,"AL-2022-21","2022",-74.8422012,44.6618996,0,102,29,5,1,"AL-2022-21-5-102",3
"5340","AL-2022-21-2022",0.01,2.76388858592559,5445,"2022-04-14 14:00:00",-74.8423309,44.6620026,"?g-",NA,"m","ad",NA,NA,"15:00","2022-04-14","AL",2022,"AL-2022-21","2022",-74.8423309,44.6620026,0,104,31,5,1,"AL-2022-21-5-104",3
"5341","AL-2022-21-2022",0.01,1.21640726055522,5446,"2022-04-16 10:00:00",-74.8422775,44.6618996,"?g-",NA,"m","ad",NA,NA,"11:00","2022-04-16","AL",2022,"AL-2022-21","2022",-74.8422775,44.6618996,0,106,33,5,1,"AL-2022-21-5-106",3
"5342","AL-2022-21-2022",0.02,2.10210709032125,5447,"2022-04-18 14:00:00",-74.8421478,44.6618996,"?g-",NA,"m","ad",NA,NA,"15:00","2022-04-18","AL",2022,"AL-2022-21","2022",-74.8421478,44.6618996,0,108,35,5,1,"AL-2022-21-5-108",3
"5343","AL-2022-21-2022",0.45,-2.8844958883191,5448,"2022-04-20 10:00:00",-74.8422546,44.6620293,"?g-",NA,"m","ad",NA,NA,"11:00","2022-04-20","AL",2022,"AL-2022-21","2022",-74.8422546,44.6620293,0,110,37,5,1,"AL-2022-21-5-110",3
"5344","AL-2022-21-2022",0.46,-3.09858035592351,5449,"2022-04-22 14:00:00",-74.8382111,44.6591606,"?g-",NA,"m","ad",NA,NA,"15:00","2022-04-22","AL",2022,"AL-2022-21","2022",-74.8382111,44.6591606,0,112,39,5,1,"AL-2022-21-5-112",3
"5345","AL-2022-21-2022",0,-1.51540068199467,5450,"2022-04-24 10:00:00",-74.8424606,44.6619263,"?g-",NA,"m","ad",NA,NA,"11:00","2022-04-24","AL",2022,"AL-2022-21","2022",-74.8424606,44.6619263,0,114,41,5,1,"AL-2022-21-5-114",3
"5346","AL-2022-21-2022",0.04,-0.657348755353635,5451,"2022-04-26 14:00:00",-74.8424301,44.661953,"?g-",NA,"m","ad",NA,NA,"15:00","2022-04-26","AL",2022,"AL-2022-21","2022",-74.8424301,44.661953,0,116,43,5,1,"AL-2022-21-5-116",3
"5347","AL-2022-21-2022",0.02,-2.75971600325686,5452,"2022-04-28 10:00:00",-74.8419724,44.6620293,"?g-",NA,"m","ad",NA,NA,"11:00","2022-04-28","AL",2022,"AL-2022-21","2022",-74.8419724,44.6620293,0,118,45,5,1,"AL-2022-21-5-118",3
"5348","AL-2022-21-2022",0.02,-1.01285960998796,5453,"2022-04-30 14:00:00",-74.8421783,44.6619263,"?g-",NA,"m","ad",NA,NA,"15:00","2022-04-30","AL",2022,"AL-2022-21","2022",-74.8421783,44.6619263,0,120,47,5,1,"AL-2022-21-5-120",3
"5349","AL-2022-21-2022",0.01,-2.95010146370337,5454,"2022-05-02 10:00:00",-74.8424301,44.6620026,"?g-",NA,"m","ad",NA,NA,"11:00","2022-05-02","AL",2022,"AL-2022-21","2022",-74.8424301,44.6620026,0,122,49,5,1,"AL-2022-21-5-122",3
"5350","AL-2022-21-2022",0.01,2.50465257445592,5455,"2022-05-04 14:00:00",-74.8422546,44.6619759,"?g-",NA,"m","ad",NA,NA,"15:00","2022-05-04","AL",2022,"AL-2022-21","2022",-74.8422546,44.6619759,0,124,51,5,1,"AL-2022-21-5-124",3
"5351","AL-2022-21-2022",0.01,2.03069195566445,5456,"2022-05-06 10:00:00",-74.8423538,44.662056,"?g-",NA,"m","ad",NA,NA,"11:00","2022-05-06","AL",2022,"AL-2022-21","2022",-74.8423538,44.662056,0,126,53,5,1,"AL-2022-21-5-126",3
"5352","AL-2022-21-2022",0.02,1.15384843747497,5457,"2022-05-08 14:00:00",-74.8423843,44.6620026,"?g-",NA,"m","ad",NA,NA,"15:00","2022-05-08","AL",2022,"AL-2022-21","2022",-74.8423843,44.6620026,0,128,55,5,1,"AL-2022-21-5-128",3
"5353","AL-2022-21-2022",0.03,-0.632587938052012,5458,"2022-05-10 10:00:00",-74.8421783,44.66185,"?g-",NA,"m","ad",NA,NA,"11:00","2022-05-10","AL",2022,"AL-2022-21","2022",-74.8421783,44.66185,0,130,57,5,1,"AL-2022-21-5-130",3
"5354","AL-2022-21-2022",0.01,2.54415885921597,5459,"2022-05-14 10:00:00",-74.8421249,44.6615677,"?g-",NA,"m","ad",NA,NA,"11:00","2022-05-14","AL",2022,"AL-2022-21","2022",-74.8421249,44.6615677,0,134,61,5,1,"AL-2022-21-5-134",3
